16,0.5,7.7157,8.3407,1,-1.1404,3.8526,7.3135,6.9736,3.0593,10.907,18.195,19.155,5.2742,16.076,30.225,35.818,3.7496,14.409,28.834,-30,0.35943,0.42177,0.41968,0.27077,0.3987,0.54185,0.64514,0.37796,0.36048,0.55556,0.87572,0.28405,0.20002,0.24198,0.097061,0,-0.2648,3
16,0.5,8.3407,7.7157,1,-1.1404,3.0593,5.2742,3.7496,3.8526,10.907,16.076,14.409,7.3135,18.195,30.225,28.834,6.9736,19.155,35.818,-30,0.35943,0.3987,0.36048,0.20002,0.42177,0.54185,0.55556,0.24198,0.41968,0.64514,0.87572,0.097061,0.27077,0.37796,0.28405,0,-0.2648,3
1,0.5,0.56922,0.56922,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.22877,1
1,0.5,0.805,1.25,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-67.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17295,1
1,0.5,0.56922,1.9308,1,-30,32.34,16.634,5.2504,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0.21538,0.31175,0.23608,0,0,0,0,0,0,0,0,0,0,0,0,-0.017651,1
1,0.5,1.25,0.805,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-67.529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17295,1
1,0.5,1.9308,0.56922,1,-30,-30,-30,-30,32.34,-30,-30,-30,16.634,-30,-30,-30,5.2504,-30,-30,-30,0,0,0,0,0.21538,0,0,0,0.31175,0,0,0,0.23608,0,0,0,-0.017651,1
4,0.5,0.56922,8.0692,1,5.2504,16.634,32.34,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0.23608,0.31175,0.21538,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.25876,1
4,0.5,0.805,8.75,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.31884,1
4,0.5,0.56922,9.4308,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20827,1
4,0.5,1.25,9.195,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,-67.529,0,0,0,0,0,0,0,0,0,0,0,0,0.03322,1
4,0.5,1.9308,9.4308,1,-30,-30,-30,-30,-30,-30,-30,32.34,-30,-30,-30,16.634,-30,-30,-30,5.2504,0,0,0,0,0,0,0,0.21538,0,0,0,0.31175,0,0,0,0.23608,0.27293,1
13,0.5,8.0692,0.56922,1,5.2504,-30,-30,-30,16.634,-30,-30,-30,32.34,-30,-30,-30,-30,-30,-30,-30,0.23608,0,0,0,0.31175,0,0,0,0.21538,0,0,0,0,0,0,0,-0.25876,1
13,0.5,8.75,0.805,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,-67.529,0,0,0,-0.31884,1
13,0.5,9.4308,0.56922,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.20827,1
13,0.5,9.195,1.25,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,-67.529,0,0,0,0.03322,1
13,0.5,9.4308,1.9308,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27293,1
16,0.5,8.0692,9.4308,1,-30,-30,-30,5.2504,-30,-30,-30,16.634,-30,-30,-30,32.34,-30,-30,-30,-30,0,0,0,0.23608,0,0,0,0.31175,0,0,0,0.21538,0,0,0,0,-0.12776,1
16,0.5,8.75,9.195,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15537,1
16,0.5,9.4308,9.4308,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20637,1
16,0.5,9.195,8.75,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.529,0.15537,1
16,0.5,9.4308,8.0692,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,5.2504,16.634,32.34,-30,0,0,0,0,0,0,0,0,0,0,0,0,0.23608,0.31175,0.21538,0,-0.12776,1
1,0.5,1.25,1.695,1,-30,33.764,18.046,7.0137,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-67.529,0.91164,0.67749,0.47772,0,-53.509,0,0,0,-36.427,0,0,0,0,-24.328,0,0.17256,2
1,0.5,1.9308,1.9308,1,-30,32.34,16.634,5.2504,32.34,30.149,16.966,6.1532,16.634,16.966,10.745,3.3167,5.2504,6.1532,3.3167,-1.2665,0,0.21538,0.31175,0.23608,0.21538,0.89111,0.5999,0.38909,0.31175,0.5999,0.54067,0.40896,0.23608,0.38909,0.40896,0.35827,0.2626,2
1,0.5,1.695,1.25,1,-30,-30,-30,-30,33.764,23.942,-30,-30,18.046,14.134,5.9164,-5.5618,7.0137,5.1035,0.38115,-30,-67.529,0,0,0,0.91164,0.43386,-36.427,0,0.67749,0.51459,0.2686,0.10987,0.47772,0.41742,0.29326,0,0.17256,2
4,0.5,1.25,8.305,1,7.0137,18.046,33.764,-30,5.1035,14.134,23.942,-30,0.38115,5.9164,-30,-30,-5.4231,-5.5618,-30,-30,0.47772,0.67749,0.91164,-67.529,0.41742,0.51459,0.43386,0,0.29326,0.2686,-36.427,0,0.1796,0.10987,0,0,-0.060818,2
4,0.5,1.9308,8.0692,1,5.2504,16.634,32.34,-30,6.1532,16.966,30.149,32.34,3.3167,10.745,16.966,16.634,-1.2665,3.3167,6.1532,5.2504,0.23608,0.31175,0.21538,0,0.38909,0.5999,0.89111,0.21538,0.40896,0.54067,0.5999,0.31175,0.35827,0.40896,0.38909,0.23608,0.18635,2
4,0.5,1.695,8.75,1,-30,-30,-30,-30,-30,-30,23.942,33.764,-5.5618,5.9164,14.134,18.046,-5.4231,0.38115,5.1035,7.0137,0,0,0,-67.529,0,-36.427,0.43386,0.91164,0.10987,0.2686,0.51459,0.67749,0.1796,0.29326,0.41742,0.47772,0.34371,2
13,0.5,8.305,1.25,1,7.0137,5.1035,0.38115,-5.4231,18.046,14.134,5.9164,-5.5618,33.764,23.942,-30,-30,-30,-30,-30,-30,0.47772,0.41742,0.29326,0.1796,0.67749,0.51459,0.2686,0.10987,0.91164,0.43386,-36.427,0,-67.529,0,0,0,-0.060818,2
13,0.5,8.0692,1.9308,1,5.2504,6.1532,3.3167,-1.2665,16.634,16.966,10.745,3.3167,32.34,30.149,16.966,6.1532,-30,32.34,16.634,5.2504,0.23608,0.38909,0.40896,0.35827,0.31175,0.5999,0.54067,0.40896,0.21538,0.89111,0.5999,0.38909,0,0.21538,0.31175,0.23608,0.18635,2
13,0.5,8.75,1.695,1,-30,-30,-5.5618,-5.4231,-30,-30,5.9164,0.38115,-30,23.942,14.134,-30,-30,33.764,18.046,7.0137,0,0,0.10987,0.1796,0,-36.427,0.2686,0.29326,0,0.43386,0.51459,-34.686,-67.529,0.91164,0.67749,0.47772,0.34371,2
16,0.5,8.305,8.75,1,-5.4231,0.38115,5.1035,7.0137,-30,5.9164,14.134,18.046,-30,-30,23.942,33.764,-30,-30,-30,-30,0.1796,0.29326,0.41742,0.47772,-24.328,0.2686,0.51459,0.67749,0,-36.427,0.43386,0.91164,0,0,0,-67.529,-0.22386,2
16,0.5,8.0692,8.0692,1,-1.2665,3.3167,6.1532,5.2504,-30,10.745,16.966,16.634,6.1532,16.966,30.149,32.34,5.2504,16.634,32.34,-30,0.35827,0.40896,0.38909,0.23608,0,0.54067,0.5999,0.31175,0.38909,0.5999,0.89111,0.21538,0.23608,0.31175,0.21538,0,-0.27102,2
16,0.5,8.75,8.305,1,-5.4231,-5.5618,-30,-30,0.38115,5.9164,-30,-30,5.1035,14.134,23.942,-30,7.0137,18.046,33.764,-30,0.1796,0.10987,0,0,0.29326,0.2686,-36.427,0,0.41742,0.51459,0.43386,0,0.47772,0.67749,0.91164,-67.529,-0.22386,2
1,0.5,1.3058,1.9308,1,35.376,34.327,17.633,5.9078,-30,-30,-30,5.7198,-30,-30,-30,-30,-30,-30,-30,-30,-0.89088,0.53726,0.42119,0.28649,-57.842,0,-45.162,0.40518,-43.108,0,0,0,-32.73,0,0,0,0.25306,3
1,0.5,1.9308,1.3058,1,35.376,28.146,13.401,2.9499,34.327,26.909,13.969,3.8965,17.633,15.768,8.8732,1.5526,5.9078,5.7198,2.2623,-30,-0.89088,0.30391,0.29252,0.22014,0.53726,0.83469,0.53445,0.35395,0.42119,0.60668,0.50707,0.38018,0.28649,0.40518,0.39984,0,0.25306,3
4,0.5,1.3058,8.0692,1,5.9078,17.633,34.327,35.376,5.7198,15.768,26.909,28.146,2.2623,8.8732,13.969,13.401,-2.4982,1.5526,3.8965,2.9499,0.28649,0.42119,0.53726,-0.89088,0.40518,0.60668,0.83469,0.30391,0.39984,0.50707,0.53445,0.29252,0.34247,0.38018,0.35395,0.22014,0.17931,3
4,0.5,1.9308,8.6942,1,2.9499,13.401,28.146,35.376,3.8965,13.969,26.909,34.327,1.5526,8.8732,15.768,17.633,-2.4982,2.2623,5.7198,5.9078,0.22014,0.29252,0.30391,-0.89088,0.35395,0.53445,0.83469,0.53726,0.38018,0.50707,0.60668,0.42119,0.34247,0.39984,0.40518,0.28649,0.21068,3
13,0.5,8.0692,1.3058,1,5.9078,5.7198,2.2623,-2.4982,17.633,15.768,8.8732,1.5526,34.327,26.909,13.969,3.8965,35.376,28.146,13.401,2.9499,0.28649,0.40518,0.39984,0.34247,0.42119,0.60668,0.50707,0.38018,0.53726,0.83469,0.53445,0.35395,-0.89088,0.30391,43.401,0.22014,0.17931,3
13,0.5,8.6942,1.9308,1,2.9499,3.8965,1.5526,-2.4982,13.401,13.969,8.8732,2.2623,28.146,26.909,15.768,-30,35.376,34.327,17.633,5.9078,0.22014,0.35395,0.38018,0.34247,0.29252,0.53445,0.50707,0.39984,0.30391,0.83469,0.60668,0,-0.89088,0.53726,0.42119,0.28649,0.21068,3
16,0.5,8.0692,8.6942,1,-2.4982,2.2623,5.7198,5.9078,-30,8.8732,15.768,17.633,3.8965,13.969,26.909,34.327,2.9499,13.401,28.146,35.376,0.34247,0.39984,0.40518,0.28649,0,0.50707,0.60668,0.42119,0.35395,0.53445,0.83469,0.53726,0.22014,0.29252,0.30391,-0.89088,-0.27468,3
16,0.5,8.6942,8.0692,1,-2.4982,1.5526,3.8965,2.9499,2.2623,8.8732,13.969,13.401,5.7198,15.768,26.909,28.146,5.9078,17.633,34.327,35.376,0.34247,0.38018,0.35395,0.22014,0.39984,0.50707,0.53445,0.29252,0.40518,0.60668,0.83469,0.30391,0.28649,0.42119,0.53726,-0.89088,-0.27468,3
1,0.5,0.92277,0.92277,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-67.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23731,1
1,0.5,1.305,1.25,1,42.027,22.678,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-0.21355,52.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17284,1
1,0.5,0.92277,1.5772,1,-30,31.171,15.364,4.3155,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-67.425,0.43573,0.35748,0.25363,0,0,0,0,0,0,0,0,0,0,0,0,-0.0078528,1
1,0.5,1.25,1.305,1,42.027,-30,-30,-30,22.678,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-0.21355,0,0,0,-0.29564,0,0,0,0,0,0,0,0,0,0,0,-0.17284,1
1,0.5,1.5772,0.92277,1,-30,-30,-30,-30,31.171,-30,-30,-30,15.364,-30,-30,-30,4.3155,-30,-30,-30,-67.425,0,0,0,0.43573,0,0,0,0.35748,0,0,0,0.25363,0,0,0,-0.0078528,1
4,0.5,0.92277,8.4228,1,4.3155,15.364,31.171,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,34.316,45.364,61.171,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.26382,1
4,0.5,1.305,8.75,1,-30,-30,22.678,42.027,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,-0.29564,-0.21355,0,0,0,0,0,0,0,0,0,0,0,0,-0.33481,1
4,0.5,0.92277,9.0772,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,-67.425,0,0,0,0,0,0,0,0,0,0,0,0,-0.20465,1
4,0.5,1.25,8.695,1,-30,-30,-30,42.027,-30,-30,-30,22.678,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,-0.21355,0,0,0,-0.29564,0,0,0,0,0,0,0,0,0.051601,1
4,0.5,1.5772,9.0772,1,-30,-30,-30,-30,-30,-30,-30,31.171,-30,-30,-30,15.364,-30,-30,-30,4.3155,0,0,0,-67.425,0,0,0,0.43573,0,0,0,0.35748,0,0,0,0.25363,0.27031,1
13,0.5,8.4228,0.92277,1,4.3155,-30,-30,-30,15.364,-30,-30,-30,31.171,-30,-30,-30,-30,-30,-30,-30,0.25363,0,0,0,0.35748,0,0,0,0.43573,0,0,0,-67.425,0,0,0,-0.26382,1
13,0.5,8.75,1.305,1,-30,-30,-30,-30,-30,-30,-30,-30,22.678,-30,-30,-30,42.027,-30,-30,-30,0,0,0,0,0,0,0,0,-0.29564,0,0,0,-0.21355,0,0,0,-0.33481,1
13,0.5,9.0772,0.92277,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,-67.425,0,0,0,-0.20465,1
13,0.5,8.695,1.25,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,42.027,22.678,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,-0.21355,-0.29564,0,0,0.051601,1
13,0.5,9.0772,1.5772,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,31.171,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,-67.425,0.43573,0,0,0.27031,1
16,0.5,8.4228,9.0772,1,-30,-30,-30,4.3155,-30,-30,-30,15.364,-30,-30,-30,31.171,-30,-30,-30,-30,0,0,0,34.316,0,0,0,45.364,0,0,0,61.171,0,0,0,0,-0.061634,1
16,0.5,8.75,8.695,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,22.678,-30,-30,-30,42.027,0,0,0,0,0,0,0,0,0,0,0,-0.29564,0,0,0,-0.21355,0.20786,1
16,0.5,9.0772,9.0772,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.425,0.26312,1
16,0.5,8.695,8.75,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,22.678,42.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.29564,-0.21355,0.20786,1
16,0.5,9.0772,8.4228,1,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,-30,4.3155,15.364,31.171,-30,0,0,0,0,0,0,0,0,0,0,0,0,0.25363,0.35748,0.43573,-67.425,-0.061634,1
1,0.5,1.25,1.195,1,42.027,30.272,15.512,5.2175,22.678,22.176,-30,-30,-30,9.1429,4.8628,-0.74282,-30,-30,-6.0148,-6.1232,-0.21355,0.89246,0.62837,0.44942,-0.29564,0.49468,-41.682,0,0,0.13324,0.2818,0.29018,0,0,0.13043,23.877,0.17297,2
1,0.5,1.5772,1.5772,1,-30,-30,-30,-30,31.171,26.786,14.701,4.6713,15.364,14.701,8.7167,1.773,4.3155,4.6713,1.773,-2.62,-67.425,0,0,0,0.43573,0.84316,0.56972,34.671,0.35748,0.56972,0.50577,0.38878,0.25363,0.37856,0.38878,0.34137,0.25224,2
1,0.5,1.195,1.25,1,42.027,22.678,-30,-30,30.272,22.176,-30,-30,15.512,12.179,4.8628,-6.0148,5.2175,3.525,-0.74282,-6.1232,-0.21355,-0.29564,0,0,0.89246,0.49468,0,0,0.62837,0.49717,0.2818,23.985,0.44942,0.39868,0.29018,0.18577,0.17297,2
4,0.5,1.25,8.805,1,5.2175,15.512,30.272,42.027,3.525,12.179,22.176,22.678,-0.74282,4.8628,9.1429,-30,-6.1232,-6.0148,-30,-30,0.44942,0.62837,0.89246,-0.21355,0.39868,0.49717,0.49468,-0.29564,0.29018,0.2818,0.13324,0,0.18577,0.13043,0,0,-0.042873,2
